 0.59707E-07 0.46780E-09 0.00000E+00   126039    30853    6     3036 0.508E+11 0.58159E-13  0.59707E-07  0.19466E-10  0.19466E-10     3036
   4    0.59333E-07    0.19594E-08    0.41772E+01    0.83927E-05    0.59333E-07
   5    0.60385E-07    0.10635E-08    0.31505E+01    0.11244E-04    0.60385E-07
   6    0.59555E-07    0.54031E-09    0.22952E+01    0.52166E-05    0.59555E-07
