 0.49423E-05 0.58691E-07 0.00000E+00    62043     4419    5      965 0.195E+09 0.97070E-11  0.49423E-05  0.50729E-08  0.50729E-08      965
   3    0.48147E-05    0.28495E-06    0.52935E+01    0.13247E-02    0.48147E-05
   4    0.48695E-05    0.12525E-06    0.32534E+01    0.72970E-03    0.48695E-05
   5    0.49700E-05    0.68306E-07    0.24585E+01    0.51685E-03    0.49700E-05
