 0.33424E+00 0.52196E-02 0.00000E+00    14016      990    3      742 0.222E+04 0.25932E-05  0.33424E+00  0.44613E-03  0.44613E-03      742
   1    0.34294E+00    0.17172E-01    0.22394E+01    0.83354E+01    0.34294E+00
   2    0.34049E+00    0.13985E-01    0.25976E+01    0.15334E+02    0.34049E+00
   3    0.33193E+00    0.59531E-02    0.16041E+01    0.10624E+02    0.33193E+00
