 0.13871E-06 0.15848E-08 0.00000E+00    62035     4052    5     3669 0.265E+11 0.27021E-12  0.13871E-06  0.37429E-10  0.37429E-10     3669
   3    0.14876E-06    0.46768E-08    0.28119E+01    0.11209E-04    0.14876E-06
   4    0.13753E-06    0.20743E-08    0.19078E+01    0.59395E-05    0.13753E-06
   5    0.13835E-06    0.11742E-08    0.15183E+01    0.39685E-05    0.13835E-06
