 0.12744E-06 0.13526E-08 0.00000E+00    62033     4424    5     1556 0.122E+11 0.24904E-12  0.12744E-06  0.81100E-10  0.81100E-10     1556
   3    0.12779E-06    0.56675E-08    0.39668E+01    0.20221E-04    0.12779E-06
   4    0.12714E-06    0.28059E-08    0.27915E+01    0.13758E-04    0.12714E-06
   5    0.12751E-06    0.16044E-08    0.22509E+01    0.71616E-05    0.12751E-06
