 0.39520E+02 0.36480E+00 0.00000E+00    14016      910    3      905 0.229E+02 0.30847E-03  0.39520E+02  0.43668E-01  0.43668E-01      905
   1    0.39047E+02    0.15938E+01    0.18254E+01    0.80774E+03    0.39047E+02
   2    0.39715E+02    0.73389E+00    0.11687E+01    0.47733E+03    0.39715E+02
   3    0.39484E+02    0.43584E+00    0.98729E+00    0.24677E+03    0.39484E+02
