 0.92657E-04 0.95473E-06 0.00000E+00    62022    16385    5     1588 0.171E+08 0.18068E-09  0.92657E-04  0.57768E-07  0.57768E-07     1588
   3    0.95002E-04    0.35715E-05    0.33625E+01    0.72113E-02    0.95002E-04
   4    0.92352E-04    0.18829E-05    0.25790E+01    0.61775E-02    0.92352E-04
   5    0.92511E-04    0.11650E-05    0.22527E+01    0.48984E-02    0.92511E-04
