 0.10511E-03 0.14743E-05 0.00000E+00    30014     1806    4      455 0.433E+07 0.41123E-09  0.10511E-03  0.22943E-06  0.22943E-06      455
   2    0.10108E-03    0.69465E-05    0.43464E+01    0.21859E-01    0.10108E-03
   3    0.10531E-03    0.27791E-05    0.23603E+01    0.51359E-02    0.10531E-03
   4    0.10528E-03    0.17961E-05    0.21580E+01    0.74825E-02    0.10528E-03
